,sample,timeSinceboot,ADC0,ADC1,ADC2
3339,15.0,186298770.0,1.570239,0.666284,0.63728
3340,14.0,186303788.0,1.450195,0.677563,0.653394
3341,13.0,186308806.0,1.498535,0.702539,0.676758
3342,12.0,186313824.0,1.538013,0.683203,0.658228
3343,11.0,186318842.0,1.523511,0.66145,0.636475
3344,10.0,186323860.0,1.475977,0.699316,0.676758
3345,8.0,186333896.0,1.573462,0.659839,0.630029
3346,7.0,186338914.0,1.454224,0.692065,0.667895
3347,6.0,186348950.0,1.561377,0.664673,0.639697
3348,5.0,186353968.0,1.459863,0.67998,0.655811
3349,4.0,186358986.0,1.50498,0.703345,0.677563
3350,3.0,186364004.0,1.568628,0.684009,0.655005
3351,2.0,186369022.0,1.503369,0.663867,0.638892
3352,1.0,186374040.0,1.480005,0.700122,0.675952
3353,18.0,186384113.0,1.543652,0.655811,0.627612
3354,17.0,186389136.0,1.463892,0.692871,0.668701
3355,16.0,186394156.0,1.517871,0.700928,0.675952
3356,15.0,186399174.0,1.569434,0.664673,0.635669
3357,14.0,186404192.0,1.448584,0.680786,0.658228
3358,12.0,186414228.0,1.569434,0.67998,0.653394
3359,11.0,186419246.0,1.484839,0.665479,0.641309
3360,10.0,186424264.0,1.505786,0.702539,0.676758
3361,9.0,186429282.0,1.441333,0.689648,0.667895
3362,4.0,186454373.0,1.438916,0.682397,0.659839
3363,4.0,186459391.0,1.558154,0.704956,0.677563
3364,3.0,186464409.0,1.528345,0.676758,0.64856
3365,2.0,186469427.0,1.49209,0.66709,0.64292
3366,0.0,186479483.0,1.542041,0.692871,0.666284
3367,18.0,186484518.0,1.525122,0.657422,0.630029
3368,17.0,186489541.0,1.456641,0.695288,0.672729
3369,16.0,186494559.0,1.521899,0.700122,0.675952
3370,15.0,186499577.0,1.554932,0.660645,0.634863
3371,14.0,186504595.0,1.447778,0.684009,0.66145
3372,13.0,186509613.0,1.508203,0.703345,0.678369
3373,12.0,186514631.0,1.576685,0.676758,0.64856
3374,11.0,186519649.0,1.470337,0.668701,0.645337
3375,10.0,186524667.0,1.482422,0.700928,0.676758
3376,9.0,186529685.0,1.542041,0.693677,0.666284
3377,8.0,186534704.0,1.517065,0.658228,0.631641
3378,6.0,186544740.0,1.518677,0.698511,0.673535
3379,5.0,186549758.0,1.511426,0.656616,0.632446
3380,4.0,186554776.0,1.459058,0.68562,0.663867
3381,3.0,186559794.0,1.500147,0.700928,0.677563
3382,3.0,186564812.0,1.59602,0.674341,0.646143
3383,2.0,186569830.0,1.458252,0.670312,0.649365
3384,1.0,186574848.0,1.477588,0.700928,0.678369
3385,0.0,186579887.0,1.537207,0.689648,0.665479
3386,18.0,186584916.0,1.51626,0.658228,0.634058
3387,17.0,186589937.0,1.46792,0.696094,0.675146
3388,16.0,186594956.0,1.523511,0.699316,0.675146
3389,15.0,186599974.0,1.567017,0.660645,0.634863
3390,13.0,186610010.0,1.511426,0.700928,0.678369
3391,12.0,186615028.0,1.583935,0.671118,0.645337
3392,11.0,186620046.0,1.491284,0.672729,0.653394
3393,10.0,186625064.0,1.429248,0.694482,0.680786
3394,9.0,186630082.0,1.574268,0.688037,0.665479
3395,8.0,186635100.0,1.515454,0.655811,0.635669
3396,3.0,186660190.0,1.505786,0.699316,0.679175
3397,2.0,186665208.0,1.574268,0.667895,0.644531
3398,1.0,186675244.0,1.475171,0.699316,0.67998
3399,0.0,186680280.0,1.562988,0.687231,0.66145
3400,18.0,186685313.0,1.502563,0.658228,0.636475
3401,17.0,186690336.0,1.525928,0.700122,0.675146
3402,16.0,186695354.0,1.432471,0.692065,0.671118
3403,15.0,186700372.0,1.570239,0.659033,0.630029
3404,14.0,186705390.0,1.455029,0.690454,0.666284
3405,13.0,186710408.0,1.528345,0.702539,0.674341
3406,10.0,186725462.0,1.493701,0.699316,0.676758
3407,9.0,186730481.0,1.55896,0.683203,0.657422
3408,7.0,186740517.0,1.474365,0.695288,0.676758
3409,6.0,186745535.0,1.504175,0.692065,0.671118
3410,5.0,186750553.0,1.572656,0.655005,0.631641
3411,4.0,186755571.0,1.434888,0.686426,0.667895
3412,3.0,186760589.0,1.519482,0.697705,0.677563
3413,2.0,186765607.0,1.589575,0.662256,0.638086
3414,1.0,186770625.0,1.442944,0.674341,0.655005
3415,0.0,186775643.0,1.496118,0.697705,0.675952
3416,18.0,186780681.0,1.560571,0.676758,0.652588
3417,18.0,186785700.0,1.489673,0.658228,0.636475
3418,17.0,186790718.0,1.468726,0.696094,0.673535
3419,16.0,186795736.0,1.539624,0.692871,0.667895
3420,14.0,186805772.0,1.427637,0.686426,0.667895
3421,13.0,186810790.0,1.515454,0.696899,0.674341
3422,12.0,186815808.0,1.594409,0.662256,0.635669
3423,11.0,186820826.0,1.420386,0.674341,0.655811
3424,10.0,186825844.0,1.558154,0.700928,0.675146
3425,9.0,186830863.0,1.455029,0.671118,0.651782
3426,8.0,186835881.0,1.563794,0.662256,0.639697
3427,7.0,186840899.0,1.388965,0.690454,0.674341
3428,4.0,186855953.0,1.459863,0.688037,0.667895
3429,3.0,186860971.0,1.521094,0.696094,0.674341
3430,1.0,186871007.0,1.438916,0.677563,0.658228
3431,0.0,186876033.0,1.500952,0.694482,0.676758
3432,0.0,186881073.0,1.579907,0.672729,0.651782
3433,17.0,186886104.0,1.477588,0.66145,0.64292
3434,16.0,186891125.0,1.477588,0.696899,0.678369
3435,15.0,186896144.0,1.538818,0.690454,0.667895
3436,15.0,186901163.0,1.524316,0.652588,0.630029
3437,14.0,186906181.0,1.453418,0.689648,0.671118
3438,13.0,186911199.0,1.536401,0.696899,0.673535
3439,12.0,186916217.0,1.567017,0.657422,0.633252
3440,11.0,186921235.0,1.426025,0.678369,0.660645
3441,10.0,186926255.0,1.509009,0.697705,0.678369
3442,8.0,186936292.0,1.452612,0.66145,0.646948
3443,7.0,186941310.0,1.489673,0.696094,0.677563
3444,6.0,186946328.0,1.537207,0.688037,0.667895
3445,1.0,186971418.0,1.433276,0.67998,0.664673
3446,0.0,186976458.0,1.509009,0.696094,0.678369
3447,18.0,186981494.0,1.583935,0.667895,0.64292
3448,17.0,186986514.0,1.451807,0.665479,0.64856
3449,16.0,186991532.0,1.489673,0.698511,0.677563
3450,15.0,186996551.0,1.546875,0.688037,0.665479
3451,11.0,187021641.0,1.43811,0.682397,0.66145
3452,10.0,187026668.0,1.52915,0.697705,0.672729
3453,9.0,187031688.0,1.57749,0.66709,0.640503
3454,8.0,187036706.0,1.456641,0.667895,0.646143
3455,6.0,187046742.0,1.550903,0.68562,0.659839
3456,5.0,187051760.0,1.550903,0.656616,0.630029
3457,4.0,187056778.0,1.396216,0.688037,0.670312
3458,2.0,187066814.0,1.583935,0.655811,0.629224
3459,1.0,187071832.0,1.447778,0.684814,0.663867
3460,0.0,187076876.0,1.517065,0.697705,0.674341
3461,18.0,187081916.0,1.57749,0.656616,0.633252
3462,17.0,187086936.0,1.456641,0.671924,0.653394
3463,16.0,187091954.0,1.471143,0.697705,0.678369
3464,15.0,187096972.0,1.562183,0.684009,0.659839
3465,14.0,187101990.0,1.507397,0.656616,0.634058
3466,13.0,187107008.0,1.468726,0.694482,0.674341
3467,13.0,187112026.0,1.538013,0.695288,0.671924
3468,12.0,187117044.0,1.549292,0.655005,0.632446
3469,11.0,187122062.0,1.442139,0.684814,0.668701
3470,9.0,187132099.0,1.600855,0.665479,0.641309
3471,8.0,187137117.0,1.480005,0.674341,0.655811
3472,5.0,187152171.0,1.463892,0.654199,0.636475
3473,4.0,187157189.0,1.495312,0.694482,0.675146
3474,3.0,187162207.0,1.513037,0.692065,0.671118
3475,2.0,187167225.0,1.525928,0.651782,0.630029
3476,1.0,187172243.0,1.466309,0.686426,0.666284
3477,0.0,187177281.0,1.507397,0.694482,0.672729
3478,18.0,187182315.0,1.573462,0.659839,0.634058
3479,17.0,187187337.0,1.496118,0.677563,0.652588
3480,16.0,187192356.0,1.43811,0.694482,0.673535
3481,15.0,187197374.0,1.525928,0.677563,0.651782
3482,14.0,187202392.0,1.478394,0.657422,0.636475
3483,13.0,187207410.0,1.483227,0.694482,0.674341
3484,12.0,187212428.0,1.51626,0.690454,0.668701
3485,11.0,187217446.0,1.550903,0.653394,0.630029
3486,11.0,187222464.0,1.489673,0.689648,0.667895
3487,10.0,187227487.0,1.469531,0.692871,0.675146
3488,9.0,187232506.0,1.562988,0.659033,0.635669
3489,6.0,187247560.0,1.538818,0.674341,0.652588
3490,5.0,187252578.0,1.517065,0.660645,0.641309
3491,3.0,187262614.0,1.733789,0.703345,0.671118
3492,2.0,187267632.0,1.225415,0.634863,0.630029
3493,1.0,187272650.0,1.542041,0.692065,0.670312
3494,0.0,187277687.0,1.330957,0.689648,0.681592
3495,18.0,187282720.0,1.679004,0.662256,0.634863
3496,17.0,187287743.0,1.33418,0.667895,0.659839
3497,16.0,187292761.0,1.613745,0.703345,0.679175
3498,15.0,187297779.0,1.728955,0.684814,0.651782
3499,14.0,187302797.0,1.838525,0.68562,0.645337
3500,13.0,187307815.0,1.409106,0.698511,0.679175
3501,12.0,187312833.0,1.35835,0.681592,0.670312
3502,11.0,187317851.0,1.053809,0.623584,0.630029
3503,10.0,187327888.0,2.661914,0.762158,0.679175
3504,9.0,187332906.0,0.755713,0.621167,0.630835
3505,8.0,187337924.0,1.772461,0.699316,0.66145
3506,7.0,187342942.0,2.405713,0.761353,0.680786
3507,6.0,187347960.0,0.946655,0.650977,0.646948
3508,5.0,187352978.0,0.941016,0.635669,0.643726
3509,4.0,187357996.0,1.402661,0.692065,0.677563
3510,3.0,187363014.0,2.144678,0.725903,0.671118
3511,0.0,187378088.0,1.964209,0.722681,0.675146
3512,18.0,187383122.0,1.409106,0.652588,0.633252
3513,17.0,187388144.0,0.704956,0.639697,0.660645
3514,16.0,187393162.0,1.115039,0.671118,0.675146
3515,15.0,187398180.0,1.985962,0.688037,0.646143
3516,14.0,187403198.0,2.288892,0.718652,0.649365
3517,13.0,187408216.0,1.484839,0.707373,0.679175
3518,12.0,187413234.0,1.472754,0.692871,0.666284
3519,11.0,187418252.0,1.836914,0.678369,0.634058
3520,10.0,187423270.0,1.518677,0.704956,0.674341
3521,9.0,187428291.0,2.084253,0.736377,0.676758
3522,8.0,187433310.0,1.212524,0.647754,0.633252
3523,8.0,187438328.0,1.749097,0.708179,0.668701
3524,7.0,187443346.0,1.109399,0.681592,0.679175
3525,6.0,187448364.0,1.788574,0.67998,0.646143
3526,4.0,187458400.0,1.202856,0.681592,0.679175
3527,3.0,187463418.0,0.829028,0.641309,0.66145
3528,2.0,187468436.0,0.970825,0.608276,0.631641
3529,1.0,187473454.0,1.435693,0.677563,0.672729
3530,18.0,187483524.0,1.501758,0.640503,0.629224
3531,17.0,187488548.0,1.574268,0.686426,0.666284
3532,16.0,187493568.0,1.628247,0.703345,0.678369
3533,15.0,187498587.0,1.911841,0.68562,0.643726
3534,14.0,187503604.0,1.579907,0.681592,0.655811
3535,13.0,187508622.0,2.348511,0.758936,0.684814
3536,12.0,187513640.0,1.381714,0.689648,0.662256
3537,10.0,187523676.0,1.41958,0.700122,0.677563
3538,9.0,187528694.0,1.796631,0.717847,0.676758
3539,8.0,187533713.0,0.742822,0.615527,0.630029
3540,7.0,187538731.0,1.166602,0.666284,0.668701
3541,6.0,187548767.0,1.838525,0.675146,0.642114
3542,4.0,187558803.0,0.993384,0.668701,0.67998
3543,3.0,187563821.0,1.751514,0.687231,0.660645
3544,2.0,187568839.0,1.420386,0.64856,0.638086
3545,1.0,187573857.0,1.2802,0.680786,0.677563
3546,0.0,187578896.0,0.809692,0.644531,0.670312
3547,18.0,187583929.0,2.040747,0.674341,0.633252
3548,17.0,187588950.0,1.525122,0.690454,0.668701
3549,16.0,187593969.0,1.135986,0.673535,0.675952
3550,15.0,187598987.0,2.118896,0.692871,0.639697
3551,14.0,187604005.0,1.599243,0.686426,0.658228
3552,13.0,187609023.0,1.48645,0.703345,0.679175
3553,12.0,187614041.0,1.741846,0.695288,0.658228
3554,11.0,187619059.0,1.401855,0.657422,0.640503
3555,10.0,187624077.0,1.736206,0.713818,0.679175
3556,8.0,187634121.0,1.313232,0.64292,0.632446
3557,7.0,187639140.0,1.944067,0.718652,0.674341
3558,6.0,187644158.0,0.775049,0.657422,0.677563
3559,5.0,187654196.0,1.424414,0.676758,0.662256
3560,4.0,187659214.0,1.104565,0.676758,0.682397
3561,3.0,187664232.0,2.185766,0.713013,0.66145
3562,2.0,187669250.0,1.417969,0.660645,0.646143
3563,1.0,187674268.0,0.857227,0.662256,0.678369
3564,0.0,187679307.0,1.598437,0.69126,0.671924
3565,18.0,187684339.0,1.636304,0.655005,0.631641
3566,17.0,187689361.0,1.327734,0.680786,0.671118
3567,16.0,187694380.0,1.32854,0.683203,0.675146
3568,15.0,187699398.0,1.570239,0.655005,0.634863
3569,14.0,187704416.0,1.55332,0.67998,0.659839
3570,13.0,187709434.0,1.579907,0.700928,0.679175
3571,11.0,187719470.0,1.490479,0.659839,0.64292
3572,10.0,187724488.0,1.289062,0.681592,0.677563
3573,8.0,187734525.0,1.535596,0.651782,0.633252
3574,4.0,187759615.0,1.471143,0.696094,0.680786
3575,3.0,187764633.0,1.976294,0.695288,0.653394
3576,2.0,187769651.0,1.126318,0.647754,0.646948
3577,1.0,187774669.0,1.407495,0.693677,0.680786
3578,18.0,187784745.0,1.533984,0.651782,0.634863
3579,17.0,187789768.0,1.608911,0.700122,0.677563
3580,16.0,187794787.0,1.309204,0.684814,0.678369
3581,15.0,187799805.0,1.556543,0.657422,0.636475
3582,14.0,187804823.0,1.898144,0.711401,0.670312
3583,13.0,187809841.0,1.54043,0.708984,0.684009
3584,12.0,187814859.0,1.571851,0.676758,0.651782
3585,11.0,187819877.0,1.293896,0.662256,0.652588
3586,10.0,187824895.0,1.409106,0.697705,0.683203
3587,9.0,187829914.0,1.60166,0.696899,0.670312
3588,8.0,187834932.0,1.865112,0.679175,0.638892
3589,7.0,187839950.0,1.16499,0.681592,0.676758
3590,3.0,187860022.0,1.844971,0.723486,0.680786
3591,2.0,187865040.0,2.164014,0.713013,0.646143
3592,2.0,187870058.0,1.501758,0.68562,0.651782
3593,1.0,187875076.0,1.131958,0.688843,0.679175
3594,0.0,187880116.0,1.469531,0.686426,0.662256
3595,18.0,187885146.0,1.340625,0.647754,0.634863
3596,17.0,187890167.0,1.795825,0.716235,0.677563
3597,16.0,187895185.0,1.369629,0.692871,0.674341
3598,15.0,187900203.0,1.611328,0.662256,0.634058
3599,14.0,187905221.0,1.435693,0.689648,0.668701
3600,12.0,187915257.0,1.273755,0.64856,0.642114
3601,11.0,187920275.0,1.610522,0.679175,0.655005
3602,10.0,187925293.0,1.521094,0.700928,0.67998
3603,9.0,187930311.0,1.811938,0.703345,0.664673
3604,8.0,187935329.0,1.359961,0.651782,0.634863
3605,7.0,187940347.0,1.362378,0.692065,0.677563
3606,6.0,187945365.0,1.625024,0.702539,0.675952
3607,5.0,187950383.0,1.524316,0.656616,0.633252
3608,2.0,187965437.0,1.714453,0.676758,0.64292
3609,1.0,187970455.0,1.464697,0.678369,0.658228
3610,0.0,187980511.0,1.537207,0.676758,0.654199
3611,17.0,187985544.0,1.509814,0.660645,0.641309
3612,17.0,187990567.0,1.453418,0.698511,0.67998
3613,16.0,187995585.0,1.521899,0.696899,0.675146
3614,15.0,188000603.0,1.531567,0.656616,0.634058
3615,14.0,188005621.0,1.446973,0.690454,0.671118
3616,13.0,188010639.0,1.520288,0.701733,0.678369
3617,11.0,188020675.0,1.573462,0.684814,0.658228
3618,10.0,188025693.0,1.591187,0.708179,0.67998
3619,9.0,188030711.0,1.666113,0.69126,0.657422
3620,8.0,188035730.0,1.496118,0.664673,0.638086
3621,6.0,188045766.0,1.497729,0.694482,0.671118
3622,5.0,188050784.0,1.549292,0.657422,0.630835
3623,4.0,188055802.0,1.461475,0.692065,0.671924
3624,3.0,188060820.0,1.473559,0.697705,0.679175
3625,2.0,188065838.0,1.587158,0.664673,0.639697
3626,1.0,188070856.0,1.440527,0.677563,0.662256
3627,0.0,188075877.0,1.498535,0.700122,0.683203
3628,18.0,188080917.0,1.569434,0.667895,0.647754
3629,17.0,188085939.0,1.484839,0.660645,0.644531
3630,17.0,188090956.0,1.473559,0.696094,0.680786
3631,16.0,188095974.0,1.463892,0.687231,0.673535
3632,15.0,188100992.0,1.57749,0.654199,0.635669
3633,13.0,188111028.0,1.505786,0.695288,0.680786
3634,12.0,188116046.0,1.558154,0.656616,0.638892
3635,11.0,188121064.0,1.446973,0.676758,0.663867
3636,10.0,188126082.0,1.523511,0.698511,0.683203
3637,9.0,188131100.0,1.570239,0.673535,0.655005
3638,8.0,188136118.0,1.46792,0.659839,0.646143
3639,7.0,188141136.0,1.483227,0.695288,0.680786
3640,6.0,188146154.0,1.53479,0.689648,0.671118
3641,3.0,188161208.0,1.533984,0.695288,0.679175
3642,2.0,188166226.0,1.567822,0.655811,0.63728
3643,0.0,188176283.0,1.496924,0.696899,0.682397
3644,18.0,188181322.0,1.572656,0.676758,0.657422
3645,17.0,188186347.0,1.380908,0.655811,0.647754
3646,16.0,188191365.0,1.50498,0.696899,0.681592
3647,15.0,188196383.0,1.538818,0.687231,0.671924
3648,15.0,188201401.0,1.517871,0.650977,0.636475
3649,14.0,188206419.0,1.463892,0.689648,0.676758
3650,13.0,188211437.0,1.529956,0.693677,0.677563
3651,12.0,188216455.0,1.550903,0.654199,0.636475
3652,11.0,188221473.0,1.405884,0.676758,0.66709
3653,10.0,188226492.0,1.489673,0.695288,0.680786
3654,9.0,188231511.0,1.608911,0.671118,0.649365
3655,7.0,188241547.0,1.484033,0.696094,0.680786
3656,6.0,188246565.0,1.54043,0.686426,0.669507
3657,5.0,188251583.0,1.51062,0.650977,0.635669
3658,4.0,188256601.0,1.464697,0.689648,0.675146
3659,18.0,188281731.0,1.621802,0.666284,0.646948
3660,17.0,188286753.0,1.43811,0.66709,0.654199
3661,16.0,188291772.0,1.492895,0.697705,0.67998
3662,15.0,188296791.0,1.546875,0.686426,0.665479
3663,14.0,188306826.0,1.469531,0.694482,0.675952
3664,12.0,188316862.0,1.558154,0.658228,0.634863
3665,8.0,188336938.0,1.451807,0.672729,0.652588
3666,7.0,188341956.0,1.496118,0.700122,0.677563
3667,6.0,188346974.0,1.550903,0.687231,0.66145
3668,5.0,188351992.0,1.501758,0.658228,0.634863
3669,4.0,188357010.0,1.464697,0.696094,0.675146
3670,3.0,188362028.0,1.529956,0.696094,0.672729
3671,1.0,188372064.0,1.444556,0.686426,0.667895
3672,0.0,188377103.0,1.51062,0.697705,0.676758
3673,18.0,188382136.0,1.580713,0.662256,0.638892
3674,17.0,188387160.0,1.470337,0.673535,0.655811
3675,16.0,188392179.0,1.368018,0.690454,0.679175
3676,15.0,188397197.0,1.591992,0.681592,0.659839
3677,14.0,188402215.0,1.529956,0.658228,0.636475
3678,13.0,188407233.0,1.479199,0.695288,0.675146
3679,12.0,188412251.0,1.535596,0.692871,0.672729
3680,12.0,188417269.0,1.538013,0.653394,0.633252
3681,11.0,188422287.0,1.44375,0.684814,0.670312
3682,10.0,188427307.0,1.512231,0.696899,0.678369
3683,8.0,188437343.0,1.44375,0.673535,0.659839
3684,7.0,188442361.0,1.495312,0.697705,0.682397
3685,6.0,188447379.0,1.567017,0.679175,0.659839
3686,5.0,188452397.0,1.496924,0.658228,0.642114
3687,4.0,188457415.0,1.470337,0.694482,0.678369
3688,3.0,188462433.0,1.535596,0.692065,0.674341
3689,2.0,188467451.0,1.535596,0.652588,0.634863
3690,1.0,188472469.0,1.447778,0.686426,0.673535
3691,0.0,188477505.0,1.525928,0.694482,0.679175
3692,18.0,188482540.0,1.571045,0.659033,0.639697
3693,17.0,188487563.0,1.438916,0.675146,0.662256
3694,16.0,188492581.0,1.49209,0.696899,0.680786
3695,15.0,188497600.0,1.571851,0.677563,0.656616
3696,14.0,188502618.0,1.502563,0.660645,0.644531
3697,13.0,188507636.0,1.471948,0.696094,0.678369
3698,12.0,188512654.0,1.529956,0.690454,0.671118
3699,11.0,188517672.0,1.575073,0.654199,0.634058
3700,11.0,188522690.0,1.35271,0.682397,0.672729
3701,10.0,188527712.0,1.571045,0.697705,0.679175
3702,9.0,188532731.0,1.58877,0.659033,0.639697
3703,5.0,188552803.0,1.466309,0.659839,0.646143
3704,4.0,188557821.0,1.470337,0.694482,0.680786
3705,2.0,188567857.0,1.533984,0.652588,0.634863
3706,1.0,188572875.0,1.460669,0.688037,0.673535
3707,0.0,188577913.0,1.525122,0.700122,0.681592
3708,18.0,188582947.0,1.559766,0.653394,0.634058
3709,17.0,188587968.0,1.435693,0.677563,0.662256
3710,16.0,188592986.0,1.505786,0.698511,0.67998
3711,15.0,188598004.0,1.57749,0.673535,0.651782
3712,14.0,188603023.0,1.471948,0.666284,0.647754
3713,10.0,188623095.0,1.455029,0.693677,0.675146
3714,9.0,188633131.0,1.554126,0.659839,0.635669
3715,8.0,188638149.0,1.450195,0.684814,0.66709
3716,7.0,188643167.0,1.513037,0.702539,0.682397
3717,6.0,188648185.0,1.591992,0.675146,0.651782
3718,5.0,188653203.0,1.448584,0.668701,0.651782
3719,1.0,188673275.0,1.463086,0.695288,0.679175
3720,0.0,188678312.0,1.532373,0.694482,0.677563
3721,18.0,188683345.0,1.558154,0.658228,0.634863
3722,17.0,188688365.0,1.438916,0.687231,0.669507
3723,16.0,188693383.0,1.520288,0.702539,0.680786
3724,15.0,188698401.0,1.569434,0.671924,0.64856
3725,14.0,188703419.0,1.463086,0.671924,0.653394
3726,13.0,188708437.0,1.491284,0.700928,0.680786
3727,12.0,188713455.0,1.547681,0.690454,0.66709
3728,11.0,188718473.0,1.513037,0.658228,0.636475
3729,10.0,188723491.0,1.463086,0.696899,0.677563
3730,5.0,188753604.0,1.375269,0.669507,0.653394
3731,3.0,188763640.0,1.562988,0.687231,0.664673
3732,2.0,188768658.0,1.48645,0.657422,0.638892
3733,1.0,188773676.0,1.447778,0.695288,0.676758
3734,0.0,188778712.0,1.532373,0.694482,0.672729
3735,18.0,188783745.0,1.572656,0.658228,0.631641
3736,17.0,188788766.0,1.433276,0.688037,0.669507
3737,16.0,188793785.0,1.514648,0.701733,0.679175
3738,15.0,188798803.0,1.580713,0.667895,0.641309
3739,14.0,188803821.0,1.446167,0.676758,0.655005
3740,13.0,188808839.0,1.495312,0.700928,0.679175
3741,12.0,188813857.0,1.567017,0.686426,0.659839
3742,11.0,188818875.0,1.515454,0.66145,0.636475
3743,9.0,188828912.0,1.549292,0.697705,0.672729
3744,8.0,188833930.0,1.560571,0.658228,0.633252
3745,7.0,188838948.0,1.416357,0.688843,0.671118
3746,6.0,188843966.0,1.509814,0.700122,0.67998
3747,6.0,188848984.0,1.599243,0.66709,0.639697
3748,5.0,188854002.0,1.437305,0.677563,0.659839
3749,4.0,188859020.0,1.508203,0.702539,0.67998
3750,3.0,188864038.0,1.599243,0.687231,0.659033
3751,2.0,188869056.0,1.463086,0.660645,0.640503
3752,1.0,188874074.0,1.43811,0.696899,0.677563
3753,0.0,188879113.0,1.559766,0.696094,0.671118
3754,18.0,188884146.0,1.567822,0.658228,0.633252
3755,17.0,188889168.0,1.469531,0.692871,0.671118
3756,16.0,188894187.0,1.463892,0.698511,0.678369
3757,15.0,188899206.0,1.55332,0.662256,0.638892
3758,14.0,188904224.0,1.454224,0.67998,0.659839
3759,13.0,188909242.0,1.52915,0.703345,0.678369
3760,12.0,188914260.0,1.58313,0.681592,0.654199
3761,11.0,188919278.0,1.461475,0.662256,0.640503
3762,10.0,188924296.0,1.445361,0.697705,0.675952
3763,9.0,188929318.0,1.532373,0.693677,0.669507
3764,8.0,188934338.0,1.576685,0.658228,0.632446
3765,7.0,188939357.0,1.431665,0.690454,0.671924
3766,6.0,188944376.0,1.511426,0.698511,0.677563
3767,5.0,188949394.0,1.573462,0.662256,0.638086
3768,4.0,188959430.0,1.360767,0.693677,0.67998
3769,3.0,188964448.0,1.532373,0.675146,0.655005
3770,2.0,188969466.0,1.567017,0.669507,0.646143
3771,1.0,188974484.0,1.356738,0.692871,0.67998
3772,0.0,188979523.0,1.6927,0.700928,0.671924
3773,18.0,188984557.0,1.656445,0.663867,0.634058
3774,17.0,188989580.0,1.20769,0.680786,0.673535
3775,16.0,188994599.0,1.386548,0.69126,0.678369
3776,15.0,188999618.0,1.770044,0.671924,0.638086
3777,14.0,189004636.0,1.472754,0.68562,0.665479
3778,13.0,189009654.0,1.932788,0.729126,0.683203
3779,12.0,189014672.0,1.069922,0.651782,0.651782
3780,10.0,189024708.0,1.422803,0.696899,0.681592
3781,9.0,189029726.0,1.330957,0.678369,0.671924
3782,8.0,189034744.0,1.473559,0.651782,0.636475
3783,6.0,189044780.0,1.611328,0.700928,0.679175
3784,5.0,189049798.0,1.587158,0.658228,0.635669
3785,4.0,189054816.0,1.316455,0.676758,0.666284
3786,3.0,189059834.0,1.911035,0.724292,0.681592
3787,1.0,189074888.0,1.235083,0.686426,0.67998
3788,0.0,189079928.0,1.756348,0.699316,0.66709
3789,18.0,189084960.0,1.686255,0.667895,0.634863
3790,17.0,189089981.0,1.609717,0.706567,0.675146
3791,16.0,189095000.0,1.342236,0.692065,0.675146
3792,15.0,189100017.0,1.721704,0.668701,0.634863
3793,14.0,189105035.0,1.412329,0.689648,0.667895
3794,13.0,189110053.0,1.780518,0.719458,0.681592
3795,12.0,189115071.0,2.61438,0.743628,0.652588
3796,11.0,189120089.0,0.807275,0.655005,0.654199
3797,8.0,189135150.0,1.475171,0.66145,0.639697
3798,7.0,189140167.0,1.46792,0.700122,0.679175
3799,6.0,189145185.0,1.741846,0.713818,0.679175
3800,4.0,189155221.0,1.521899,0.697705,0.671924
3801,3.0,189160239.0,1.436499,0.700122,0.681592
3802,2.0,189165257.0,0.680786,0.616333,0.643726
3803,2.0,189170275.0,1.584741,0.673535,0.656616
3804,1.0,189175293.0,1.839331,0.719458,0.683203
3805,0.0,189180334.0,1.459058,0.681592,0.663061
3806,18.0,189185369.0,1.437305,0.653394,0.639697
3807,17.0,189190390.0,1.321289,0.687231,0.677563
3808,16.0,189195407.0,1.619385,0.700122,0.675146
3809,15.0,189200425.0,1.701563,0.666284,0.634863
3810,14.0,189205443.0,1.312427,0.683203,0.669507
3811,13.0,189210461.0,1.728149,0.713013,0.679175
3812,11.0,189220497.0,2.03833,0.711401,0.660645
3813,10.0,189225515.0,1.418774,0.702539,0.681592
3814,9.0,189230533.0,1.359961,0.676758,0.662256
3815,8.0,189235552.0,1.488867,0.660645,0.642114
3816,3.0,189260642.0,1.226221,0.681592,0.678369
3817,2.0,189265660.0,1.496118,0.657422,0.641309
3818,1.0,189270678.0,1.672559,0.687231,0.66145
3819,0.0,189275696.0,1.799048,0.719458,0.684009
3820,17.0,189285766.0,1.276172,0.649365,0.641309
3821,17.0,189290790.0,1.538013,0.700928,0.67998
3822,16.0,189295807.0,1.742651,0.708984,0.676758
3823,15.0,189300825.0,1.1521,0.634863,0.634863
3824,14.0,189305843.0,1.910229,0.717041,0.676758
3825,13.0,189310861.0,1.417969,0.697705,0.679175
3826,12.0,189315879.0,1.495312,0.66145,0.640503
3827,11.0,189320897.0,1.680615,0.693677,0.662256
3828,10.0,189325915.0,1.498535,0.704956,0.680786
3829,9.0,189330933.0,1.248779,0.663867,0.655005
3830,8.0,189335951.0,1.734595,0.677563,0.645337
3831,7.0,189340969.0,1.49209,0.702539,0.67998
3832,5.0,189351005.0,2.369458,0.70979,0.639697
3833,4.0,189356023.0,1.180298,0.68562,0.674341
3834,1.0,189371077.0,1.097314,0.66145,0.663061
3835,0.0,189376112.0,2.350928,0.75249,0.68562
3836,18.0,189381155.0,1.428442,0.676758,0.653394
3837,17.0,189386181.0,1.263281,0.658228,0.645337
